q1,q2,q3,q4,q5,mis1,mis2,mis3,mis4,mis5,sample,prediction,dist,ProbM,ProbU
9.915,11.456,10.265,9.465,10.3,0.294,0.003,0.006,0.21899999999999997,0.005,unm,unm,0.08204598720072998,0.47546078965549354,0.5245392103445063
9.36,7.352,7.936,7.144,7.251,0.057,0.11599999999999999,0.047,0.087,0.037000000000000005,unm,mod,-0.6792271427931089,0.6490753366109325,0.3509246633890674
10.542,9.105,6.727,12.632,14.879000000000001,0.033,0.028999999999999998,0.15,0.047,0.049,unm,mod,-1.0744092937615752,0.7312566066720864,0.2687433933279138
9.729,8.672,11.013,10.695,10.017000000000001,0.012,0.015,0.012,0.027999999999999997,0.038,unm,unm,0.32654246620185834,0.41769073321567013,0.5823092667843298
7.242000000000001,7.992999999999999,9.475,8.56,10.196,0.053,0.10400000000000001,0.013999999999999999,0.091,0.10300000000000001,unm,mod,-0.17617890207448195,0.536726240168512,0.463273759831488
7.796,9.352,9.237,8.252,4.78,0.109,0.045,0.055999999999999994,0.057999999999999996,0.066,unm,mod,-0.2539732348064083,0.5550040615317768,0.4449959384682233
11.311,10.787,10.474,8.193999999999999,7.707999999999999,0.021,0.047,0.055,0.121,0.35600000000000004,unm,unm,0.15036118508366858,0.45927720193432214,0.5407227980656777
12.375,10.478,4.855,9.466000000000001,7.182,0.065,0.066,0.062,0.059000000000000004,0.049,unm,mod,-1.6863042290087966,0.8295755850628427,0.17042441493715738
7.175,9.968,11.979000000000001,12.124,9.312000000000001,0.023,0.057,0.015,0.02,0.044000000000000004,unm,unm,0.6422959473371188,0.34734022743642384,0.6526597725635761
9.514,9.78,9.712,11.347999999999999,12.011,0.024,0.057,0.054000000000000006,0.083,0.131,unm,mod,-0.09871143731778798,0.5183882031753932,0.4816117968246067
9.137,11.554,11.853,10.478,8.166,0.016,0.001,0.002,0.054000000000000006,0.203,unm,unm,0.6011107150624477,0.35249185643460834,0.6475081435653915
8.809,9.427999999999999,4.645,10.258,10.754000000000001,0.1,0.042,0.037000000000000005,0.027000000000000003,0.027000000000000003,unm,mod,-1.7549462891606202,0.8386026622181014,0.16139733778189858
7.433,8.157,9.396,5.9,10.436,0.045,0.011000000000000001,0.024,0.07,0.021,unm,mod,-0.20200138571942627,0.5428125872343506,0.4571874127656494
11.829,13.49,17.017,12.222999999999999,10.985,0.043,0.039,0.006999999999999999,0.003,0.099,unm,unm,2.2890516622695722,0.0999527066052044,0.9000472933947955
8.187999999999999,9.087,13.002,15.796,12.478,0.043,0.068,0.03,0.018000000000000002,0.083,unm,unm,0.9766808430294711,0.2791676561135898,0.7208323438864102
13.589,11.7,11.444,11.833,15.685,0.057,0.039,0.033,0.07,0.09699999999999999,unm,unm,0.46742212996807186,0.3843996616814517,0.6156003383185484
8.885,8.859,9.356,9.04,9.01,0.012,0.035,0.012,0.045,0.009000000000000001,unm,mod,-0.21507606594307926,0.5458875497846905,0.4541124502153096
8.406,10.561,11.808,8.595,9.923,0.021,0.09,0.026000000000000002,0.003,0.004,unm,unm,0.5864017000709802,0.35602505429654613,0.6439749457034538
18.090999999999998,14.526,15.609000000000002,13.835999999999999,13.073,0.005,0.027000000000000003,0.002,0.005,0.032,unm,unm,1.8288229914513758,0.14684914703206622,0.8531508529679337
9.105,11.863,7.615,13.575,15.629000000000001,0.015,0.01,0.032,0.001,0.004,unm,mod,-0.7841514358770345,0.67016989690906,0.32983010309094
10.776,9.783999999999999,9.821,8.571,7.55,0.003,0.04,0.017,0.054000000000000006,0.086,unm,mod,-0.06308293537075738,0.5099296168565002,0.4900703831434998
10.09,10.484000000000002,9.537,7.68,13.161,0.027999999999999997,0.052000000000000005,0.003,0.04,0.022000000000000002,unm,mod,-0.15591315515669546,0.5319388783725887,0.4680611216274114
8.384,8.677999999999999,10.599,12.55,9.505,0.083,0.07,0.053,0.053,0.044000000000000004,unm,unm,0.19121955765609844,0.44961683850639145,0.5503831614936087
15.904000000000002,16.762,13.899000000000001,12.024000000000001,12.884,0.012,0.001,0.003,0.209,0.006,unm,unm,1.2698805029999969,0.226644821825572,0.7733551781744279
15.995,10.151,12.575,14.929,13.982000000000001,0.019,0.027999999999999997,0.068,0.043,0.009000000000000001,unm,unm,0.8371086516268926,0.30662941850378883,0.693370581496211
18.155,12.312999999999999,8.545,8.433,11.470999999999998,0.039,0.10300000000000001,0.066,0.49200000000000005,0.079,unm,mod,-0.4801651691184494,0.6065932855353576,0.3934067144646424
11.399000000000001,11.902000000000001,11.794,13.807,15.288,0.013999999999999999,0.017,0.027000000000000003,0.034,0.034,unm,unm,0.5818255600829625,0.35712300495572,0.64287699504428
14.61,11.993,9.463,11.559000000000001,8.302,0.01,0.037000000000000005,0.15,0.14800000000000002,0.293,unm,mod,-0.18010130350999898,0.5376517963553619,0.46234820364463813
13.154000000000002,15.298,14.812000000000001,11.93,12.988,0.011000000000000001,0.065,0.025,0.049,0.008,unm,unm,1.5683100303140813,0.1807379974373125,0.8192620025626876
10.727,13.105,10.345,13.113,11.581,0.136,0.024,0.142,0.017,0.053,unm,unm,0.10819534887869597,0.4692615010903541,0.530738498909646
8.464,6.127999999999999,7.791,6.109,10.94,0.051,0.105,0.099,0.10099999999999999,0.028999999999999998,unm,mod,-0.7266228531744323,0.6587159682372435,0.3412840317627564
12.764000000000001,12.664000000000001,10.822000000000001,10.224,8.344,0.021,0.005,0.01,0.004,0.006999999999999999,unm,unm,0.2641108850610019,0.43241188984552537,0.5675881101544746
9.11,9.216000000000001,8.759,9.626,8.902999999999999,0.063,0.07200000000000001,0.024,0.001,0.006,unm,mod,-0.410215641738076,0.5909580650342412,0.40904193496575897
17.652,11.807,8.052999999999999,8.382,9.077,0.028999999999999998,0.038,0.053,0.028999999999999998,0.081,unm,mod,-0.6409837093980562,0.6411611214429622,0.35883887855703783
16.279,19.062,13.375,11.52,11.297,0.005,0.006999999999999999,0.019,0.105,0.016,unm,unm,1.0986022141400165,0.25645147827405873,0.7435485217259414
10.702,9.496,6.295,6.093999999999999,7.697,0.046,0.034,0.125,0.015,0.033,unm,mod,-1.215615816248202,0.7568021181714337,0.2431978818285664
11.356,14.584000000000001,16.672,15.334000000000001,13.780999999999999,0.027000000000000003,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.015,unm,unm,2.17628256808763,0.11002808364727465,0.8899719163527253
10.456,10.185,8.451,7.6579999999999995,5.558,0.073,0.044000000000000004,0.038,0.040999999999999995,0.139,unm,mod,-0.5108906663386525,0.6133523522892822,0.38664764771071797
12.640999999999998,16.137,14.503,14.960999999999999,17.430999999999997,0.009000000000000001,0.027999999999999997,0.006999999999999999,0.062,0.013999999999999999,unm,unm,1.467308141242854,0.19541602109111864,0.8045839789088811
16.096,13.62,12.517000000000001,14.786,12.115,0.011000000000000001,0.026000000000000002,0.07200000000000001,0.017,0.02,unm,unm,0.8181503731756843,0.3104739747247301,0.6895260252752698
11.263,14.652999999999999,18.394000000000002,12.934000000000001,10.833,0.019,0.021,0.024,0.046,0.024,unm,unm,2.7391474601769525,0.06751816242454685,0.9324818375754532
12.215,13.795,9.862,7.358,9.564,0.085,0.033,0.187,0.006,0.006,unm,mod,-0.049681391830460164,0.5067459716764566,0.49325402832354354
15.074000000000002,12.209000000000001,13.811,9.61,10.259,0.084,0.044000000000000004,0.1,0.006999999999999999,0.006999999999999999,unm,unm,1.2411162100283386,0.231475434234752,0.7685245657652482
10.002,14.102,14.725,9.305,8.985,0.036000000000000004,0.006,0.027000000000000003,0.055999999999999994,0.048,unm,unm,1.539872606924349,0.1847823156518407,0.8152176843481591
7.136,8.917,7.978,10.272,13.095,0.031,0.026000000000000002,0.026000000000000002,0.011000000000000001,0.011000000000000001,unm,mod,-0.665498734540491,0.6462482232824933,0.3537517767175066
16.937,13.395,13.572000000000001,17.518,12.196,0.038,0.046,0.009000000000000001,0.004,0.051,unm,unm,1.1629950080362628,0.24495277089960296,0.7550472291003971
12.244000000000002,19.139,13.319,12.894,13.467,0.037000000000000005,0.019,0.006999999999999999,0.002,0.005,unm,unm,1.0802976697825963,0.2597837198757407,0.7402162801242592
9.818999999999999,12.292,13.039000000000001,9.533,9.859,0.076,0.05,0.031,0.004,0.017,unm,unm,0.9887749206842225,0.2768601053271196,0.7231398946728805
16.365,14.855,8.818,8.789,8.21,0.021,0.025,0.065,0.024,0.07200000000000001,unm,mod,-0.3909304908063964,0.5865912335166754,0.4134087664833247
8.058,6.561,5.771,5.7860000000000005,9.091000000000001,0.027999999999999997,0.022000000000000002,0.047,0.185,0.076,unm,mod,-1.3868941006266615,0.7855030371389273,0.21449696286107298
11.274000000000001,9.588,7.119,7.5760000000000005,9.421,0.075,0.168,0.243,0.158,0.057999999999999996,unm,mod,-0.9462774464786312,0.7066597315429819,0.2933402684570179
13.239,8.166,9.281,8.033999999999999,9.936,0.061,0.019,0.026000000000000002,0.039,0.165,unm,mod,-0.23959109252477528,0.5516391477688491,0.44836085223115085
11.591,13.989,15.265999999999998,16.233,19.964000000000002,0.025,0.075,0.040999999999999995,0.036000000000000004,0.027999999999999997,unm,unm,1.7167076273602513,0.16074323683129624,0.8392567631687037
12.527000000000001,16.423,13.239,8.166,9.281,0.154,0.045,0.061,0.019,0.026000000000000002,unm,unm,1.0541483108981433,0.2645924180930218,0.7354075819069781
9.847000000000001,12.173,10.932,6.724,7.997999999999999,0.013000000000000001,0.019,0.037000000000000005,0.166,0.061,unm,unm,0.30006625179544333,0.4239334129244081,0.5760665870755919
11.084000000000001,10.270999999999999,9.45,8.102,9.065,0.008,0.017,0.019,0.055999999999999994,0.053,unm,mod,-0.18435057578348246,0.5386540776059573,0.4613459223940427
10.08,9.849,9.46,9.882,9.994,0.053,0.005,0.008,0.004,0.015,unm,mod,-0.18108191085681735,0.5378831313548873,0.4621168686451128
8.244,9.448,9.081,11.757,10.499,0.032,0.051,0.132,0.012,0.027999999999999997,unm,mod,-0.30496448122056474,0.5668693595627607,0.4331306404372394
14.998,9.999,13.247,13.285,10.835999999999999,0.013999999999999999,0.23199999999999998,0.037000000000000005,0.03,0.228,unm,unm,1.0567632465845813,0.2641089992363781,0.7358910007636221
9.686,11.994000000000002,19.39,15.652999999999999,12.85,0.069,0.11199999999999999,0.032,0.025,0.024,unm,unm,3.0647069482503193,0.050473052943734366,0.9495269470562655
7.864,8.853,10.1,10.581,6.513999999999999,0.099,0.086,0.16399999999999998,0.053,0.018000000000000002,unm,unm,0.02811294102714701,0.4882621749130567,0.5117378250869432
12.225999999999999,8.6,6.417999999999999,7.563,5.275,0.027000000000000003,0.08199999999999999,0.10800000000000001,0.039,0.037000000000000005,unm,mod,-1.1754111798968259,0.7496996910589012,0.2503003089410988
8.176,5.807,6.287000000000001,8.107000000000001,8.485,0.057999999999999996,0.14400000000000002,0.21100000000000002,0.053,0.026000000000000002,unm,mod,-1.2182307509760752,0.7572592951351089,0.24274070486489094
8.264,7.287000000000001,10.744000000000002,17.384,15.614,0.019,0.025,0.032,0.025,0.028999999999999998,unm,unm,0.2386152619912716,0.4384263659403061,0.561573634059694
16.915,12.302,8.308,7.365,9.363999999999999,0.021,0.047,0.10099999999999999,0.226,0.043,unm,mod,-0.5576326368113618,0.6234982650879582,0.3765017349120417
10.395999999999999,9.94,12.159,13.025,10.183,0.039,0.142,0.07,0.032,0.19,unm,unm,0.7011320026361725,0.3347729337573977,0.6652270662426024
14.626,17.22,20.267,18.21,15.074000000000002,0.028999999999999998,0.011000000000000001,0.044000000000000004,0.08,0.084,unm,unm,3.3513692600351996,0.03891594672028005,0.9610840532797198
17.143,13.052999999999999,11.774000000000001,12.719000000000001,12.525,0.044000000000000004,0.033,0.094,0.006999999999999999,0.013999999999999999,unm,unm,0.575288223823379,0.3586904810182638,0.6413095189817363
12.849,11.333,10.423,11.767999999999999,13.882,0.036000000000000004,0.083,0.027999999999999997,0.083,0.011000000000000001,unm,unm,0.13369096876417164,0.46322266010631175,0.5367773398936881
10.841,10.45,8.517999999999999,10.352,17.451,0.09699999999999999,0.05,0.182,0.07200000000000001,0.01,unm,mod,-0.48899057590881423,0.6085417997722882,0.39145820022771183
7.609,9.283,8.655,12.255,19.881,0.341,0.069,0.054000000000000006,0.017,0.013000000000000001,unm,mod,-0.4442098049091774,0.5985978462896775,0.40140215371032234
6.725,8.875,10.665999999999999,11.933,11.969000000000001,0.071,0.114,0.095,0.039,0.047,unm,unm,0.21311963701438774,0.44444422915093157,0.5555557708490683
15.597000000000001,12.017999999999999,13.306,10.964,10.716,0.034,0.026000000000000002,0.005,0.10800000000000001,0.021,unm,unm,1.0760483971829453,0.2605612714435403,0.7394387285564596
20.387999999999998,17.143,13.052999999999999,11.774000000000001,12.719000000000001,0.011000000000000001,0.044000000000000004,0.033,0.094,0.006999999999999999,unm,unm,0.9933510583021823,0.27599004951334427,0.7240099504866557
17.729,22.575,15.952,11.616,19.212,0.02,0.017,0.045,0.133,0.013000000000000001,unm,unm,1.9409383530079092,0.1339647856014358,0.866035214398564
10.029,8.552999999999999,9.253,8.107999999999999,8.911,0.012,0.063,0.013999999999999999,0.011000000000000001,0.015,unm,mod,-0.24874336613758796,0.5537813063475189,0.4462186936524812
11.094000000000001,12.814,12.245,7.609,9.283,0.135,0.035,0.068,0.341,0.069,unm,unm,0.7292425597763392,0.3288489789729682,0.6711510210270316
10.923,9.829,10.812999999999999,13.360999999999999,13.725,0.004,0.016,0.012,0.012,0.075,unm,unm,0.2611690824769548,0.4331057302660812,0.5668942697339189
8.116,10.164,13.589,11.7,11.444,0.17,0.113,0.057,0.039,0.033,unm,unm,1.1685517451928726,0.2439769324600438,0.7560230675399561
10.952,8.027000000000001,8.872,10.585,11.569,0.02,0.22,0.11699999999999999,0.047,0.039,unm,mod,-0.37327967513064575,0.5825748322777902,0.4174251677222099
11.884,13.880999999999998,10.550999999999998,8.912,7.079,0.149,0.037000000000000005,0.045,0.087,0.006,unm,unm,0.17552994116579246,0.4533248076805739,0.546675192319426
11.600999999999999,12.532,14.725,13.453,11.931,0.069,0.11199999999999999,0.094,0.025,0.039,unm,unm,1.539872606924349,0.1847823156518407,0.8152176843481591
11.454,6.907,12.061,19.055999999999997,15.194,0.1,0.247,0.109,0.042,0.012,unm,unm,0.6690990357552389,0.3415874443476967,0.6584125556523033
10.602,15.963,14.741,10.045,10.714,0.019,0.015,0.011000000000000001,0.027000000000000003,0.024,unm,unm,1.5451024762564893,0.18403335346607846,0.8159666465339215
18.179000000000002,15.863,17.293,19.618,24.401,0.009000000000000001,0.021,0.012,0.005,0.002,unm,unm,2.3792669368037886,0.092495208642466,0.9075047913575341
10.452,7.726,10.640999999999998,10.116,15.26,0.039,0.024,0.008,0.121,0.013000000000000001,unm,unm,0.20494796936290616,0.4463739060760379,0.5536260939239622
10.872,10.952,8.027000000000001,8.872,10.585,0.011000000000000001,0.02,0.22,0.11699999999999999,0.047,unm,mod,-0.6494822525449413,0.6429302586398419,0.3570697413601583
14.458,10.798,12.390999999999998,12.366,11.457,0.038,0.02,0.05,0.022000000000000002,0.057,unm,unm,0.7769651330092708,0.3189162296606003,0.6810837703393998
6.843,4.662,7.21,6.051,9.446,0.013999999999999999,0.039,0.006999999999999999,0.037000000000000005,0.006999999999999999,unm,mod,-0.9165325529243793,0.700764915531107,0.2992350844688931
14.022,13.43,15.74,16.029,11.485,0.08199999999999999,0.076,0.044000000000000004,0.040999999999999995,0.13,unm,unm,1.8716425560008085,0.14181103439266893,0.8581889656073313
22.789,19.417,20.057000000000002,16.503,12.125,0.006,0.022000000000000002,0.018000000000000002,0.024,0.099,unm,unm,3.2827272046456253,0.04142788478619525,0.9585721152138049
8.036,7.2379999999999995,8.368,14.265999999999998,14.525,0.005,0.163,0.135,0.106,0.013000000000000001,unm,mod,-0.5380206210277398,0.6192617362457634,0.38073826375423664
10.238999999999999,8.133,8.247,15.66,21.309,0.021,0.062,0.18899999999999997,0.006999999999999999,0.013000000000000001,unm,mod,-0.5775715226983769,0.6277743908755942,0.3722256091244058
7.114,9.581,7.846,8.814,8.698,0.038,0.012,0.08199999999999999,0.025,0.037000000000000005,unm,mod,-0.7086451701384666,0.6550810001627869,0.3449189998372131
10.066,9.096,8.544,7.341,8.722000000000001,0.07,0.11699999999999999,0.059000000000000004,0.156,0.12300000000000001,unm,mod,-0.4804920357985898,0.6066655529874481,0.39333444701255205
14.097999999999999,12.31,10.094,7.925,8.191,0.025,0.038,0.038,0.051,0.016,unm,unm,0.026151740644636767,0.48872799042141873,0.5112720095785813
14.126,12.700999999999999,17.737000000000002,15.869000000000002,13.932,0.026000000000000002,0.011000000000000001,0.003,0.003,0.025,unm,unm,2.524395870279279,0.0815494627698775,0.9184505372301225
13.679,9.073,11.017000000000001,13.106,12.277999999999999,0.019,0.16,0.13699999999999998,0.040999999999999995,0.021,unm,unm,0.3278499439448135,0.4173824266292755,0.5826175733707246
8.906,7.974,11.448,10.591,7.347,0.052000000000000005,0.026000000000000002,0.023,0.037000000000000005,0.069,unm,unm,0.468729593319666,0.3840895335176169,0.6159104664823831
12.901,13.8,12.604000000000001,12.195,12.845,0.032,0.03,0.040999999999999995,0.036000000000000004,0.02,unm,unm,0.8465877974089162,0.3047171266303531,0.6952828733696469
8.172,6.91,9.187999999999999,13.594000000000001,14.479000000000001,0.013000000000000001,0.122,0.084,0.13699999999999998,0.025,unm,mod,-0.26998971688297413,0.5587423968981251,0.4412576031018749
17.852,15.169,10.415,11.210999999999999,11.944,0.023,0.009000000000000001,0.003,0.049,0.009000000000000001,unm,unm,0.1310760296699991,0.46384177335095783,0.5361582266490421
13.882,13.774000000000001,9.362,8.74,9.33,0.011000000000000001,0.008,0.159,0.254,0.21899999999999997,unm,mod,-0.2131148710611077,0.545426619748021,0.4545733802519792
12.345,16.581,11.919,11.800999999999998,9.72,0.026000000000000002,0.01,0.006,0.043,0.051,unm,unm,0.6226839307996395,0.35157811690126145,0.6484218830987387
7.739,6.36,8.711,8.459,9.562999999999999,0.127,0.155,0.065,0.19399999999999998,0.204,unm,mod,-0.42590525165191107,0.5944934981772179,0.40550650182278225
10.087,7.824,7.42,10.249,9.133,0.005,0.41100000000000003,0.23600000000000002,0.012,0.071,unm,mod,-0.8478904906302622,0.6869067557446512,0.31309324425534896
7.449,8.326,7.6339999999999995,11.077,12.815,0.163,0.071,0.023,0.017,0.015,unm,mod,-0.7779409650921698,0.6689463567761561,0.33105364322384384
13.012,13.805,12.772,13.314,9.777000000000001,0.038,0.009000000000000001,0.055999999999999994,0.03,0.527,unm,unm,0.9015014451299246,0.2937724262139941,0.7062275737860056
16.586,12.745,6.75,9.462,6.582000000000001,0.023,0.023,0.013000000000000001,0.006999999999999999,0.039,unm,mod,-1.0668913525016555,0.7298499686157699,0.2701500313842299
13.257,19.832,15.402000000000001,12.571,15.487,0.046,0.013000000000000001,0.14300000000000002,0.025,0.079,unm,unm,1.761161519176512,0.1551112638937359,0.844888736106264
11.503,11.44,11.148,11.96,13.929,0.006,0.033,0.016,0.042,0.013000000000000001,unm,unm,0.37066950652098374,0.4072819686149484,0.5927180313850517
11.331,9.815,8.148,7.557,7.945,0.046,0.037000000000000005,0.05,0.039,0.024,unm,mod,-0.6099313538204703,0.6346465969290802,0.3653534030709198
11.804,12.145,16.824,22.351,24.174,0.031,0.006999999999999999,0.013000000000000001,0.006999999999999999,0.01,unm,unm,2.2259663366446896,0.10548297164590904,0.8945170283540907
10.427999999999999,11.509,12.407,13.255,10.545,0.057999999999999996,0.018000000000000002,0.114,0.013000000000000001,0.07400000000000001,unm,unm,0.782195003721001,0.31783743580483353,0.6821625641951666
12.832,16.042,13.845999999999998,11.776,13.142000000000001,0.019,0.013000000000000001,0.013999999999999999,0.045,0.037000000000000005,unm,unm,1.2525565554430793,0.2295456448777669,0.770454355122233
9.815,8.148,7.557,7.945,8.158999999999999,0.037000000000000005,0.05,0.039,0.024,0.033,unm,mod,-0.8031097177335331,0.6776804884417239,0.3223195115582762
12.222999999999999,10.985,11.993,14.584000000000001,19.415,0.003,0.099,0.008,0.067,0.018000000000000002,unm,unm,0.6468720890858046,0.34635482681141616,0.6536451731885837
14.190999999999999,14.311,15.164000000000001,12.425,16.253,0.021,0.023,0.009000000000000001,0.005,0.006,unm,unm,1.6833671915233888,0.16507454518894832,0.8349254548110518
11.847999999999999,13.073,8.478,5.919,9.824,0.086,0.02,0.025,0.16399999999999998,0.006999999999999999,unm,mod,-0.502065254818489,0.6114180405480725,0.3885819594519276
9.743,12.849,11.333,10.423,11.767999999999999,0.139,0.036000000000000004,0.083,0.027999999999999997,0.083,unm,unm,0.4311398985512378,0.3929945223822704,0.6070054776177296
6.8870000000000005,10.561,12.767999999999999,9.019,10.74,0.008,0.015,0.017,0.023,0.024,unm,unm,0.9001939804908554,0.2940303354098392,0.705969664590161
15.367,14.168,12.692,9.216000000000001,12.08,0.013000000000000001,0.024,0.23399999999999999,0.028999999999999998,0.008,unm,unm,0.8753520865697917,0.2989555874026467,0.7010444125973534
9.752,12.729000000000001,16.262999999999998,15.29,16.545,0.011000000000000001,0.017,0.08800000000000001,0.026000000000000002,0.015,unm,unm,2.0425939779965754,0.12312372457577754,0.8768762754242222
18.324,17.424,12.793,6.604,12.165999999999999,0.019,0.031,0.054000000000000006,0.149,0.048,unm,unm,0.9083656505464726,0.29242056887562684,0.7075794311243732
10.226,13.081,12.769,16.35,19.262999999999998,0.142,0.025,0.098,0.035,0.011000000000000001,unm,unm,0.9005208389546064,0.2939658472523444,0.7060341527476555
8.045,8.23,7.922999999999999,12.569,12.195,0.154,0.092,0.6829999999999999,0.04,0.001,unm,mod,-0.6834764150132591,0.6499472400441301,0.35005275995586993
12.37,12.232000000000001,11.899000000000001,10.472999999999999,11.140999999999998,0.04,0.016,0.003,0.006,0.047,unm,unm,0.6161465953593401,0.35299599839172957,0.6470040016082702
9.722999999999999,11.992,11.629000000000001,8.125,11.139000000000001,0.02,0.026000000000000002,0.05,0.013000000000000001,0.018000000000000002,unm,unm,0.5278925130030823,0.37002050755432875,0.6299794924456713
11.241,12.83,10.773,14.425,10.584000000000001,0.021,0.04,0.04,0.016,0.075,unm,unm,0.24809440462598875,0.43618987614293797,0.5638101238570619
10.354000000000001,14.377,14.315,17.496,14.998,0.066,0.011000000000000001,0.08,0.024,0.013999999999999999,unm,unm,1.4058571500305002,0.20477542738191984,0.7952245726180802
6.979,8.629,7.513,10.512,12.829,0.035,0.039,0.019,0.073,0.092,unm,mod,-0.8174918680358294,0.680659246237393,0.319340753762607
9.417,7.415,9.779,10.119,9.356,0.069,0.14400000000000002,0.11,0.044000000000000004,0.155,unm,mod,-0.07681134771362874,0.5131899772217968,0.4868100227782031
12.769,11.895,12.687999999999999,10.817,12.715,0.047,0.127,0.04,0.113,0.033,unm,unm,0.874044622197176,0.2992161173830646,0.7007838826169355
9.025,7.541,8.127,6.629,6.631,0.040999999999999995,0.08,0.017,0.042,0.106,unm,mod,-0.6167955553518416,0.6360934348366861,0.3639065651633139
16.24,12.552999999999999,10.765999999999998,8.146,6.242000000000001,0.011000000000000001,0.006999999999999999,0.01,0.032,0.026000000000000002,unm,unm,0.2458063367004124,0.43672967815437347,0.5632703218456265
9.057,10.648,11.304,9.812000000000001,9.748,0.038,0.037000000000000005,0.006999999999999999,0.11699999999999999,0.142,unm,unm,0.42166075467253084,0.3952368398477917,0.6047631601522084
14.524000000000001,11.089,13.885,15.618,15.459000000000001,0.019,0.063,0.025,0.012,0.073,unm,unm,1.2653043658159513,0.22740856655624442,0.7725914334437557
11.864,11.700999999999999,10.630999999999998,9.975,12.208,0.057999999999999996,0.098,0.115,0.35700000000000004,0.022000000000000002,unm,unm,0.20167929815491537,0.44714590845359764,0.5528540915464024
13.389000000000001,10.204,11.38,11.825,10.43,0.044000000000000004,0.061,0.013000000000000001,0.013000000000000001,0.044000000000000004,unm,unm,0.446502645811365,0.3893577688540459,0.6106422311459541
6.664,6.399,7.638999999999999,9.458,10.141,0.071,0.09699999999999999,0.17600000000000002,0.013999999999999999,0.01,unm,mod,-0.7763066314013534,0.668623854502455,0.33137614549754496
10.325999999999999,13.640999999999998,9.972000000000001,10.940999999999999,10.731,0.084,0.042,0.006,0.005,0.013000000000000001,unm,mod,-0.013726025364021233,0.5,0.5
11.902000000000001,11.794,13.807,15.288,15.841,0.017,0.027000000000000003,0.034,0.034,0.11599999999999999,unm,unm,1.239808740386679,0.23169669790473532,0.7683033020952645
16.267,13.834000000000001,15.312000000000001,13.54,10.742,0.022000000000000002,0.019,0.013999999999999999,0.027000000000000003,0.094,unm,unm,1.7317435040151574,0.15882007126943487,0.8411799287305654
13.687000000000001,12.595999999999998,14.807,14.284,10.727,0.003,0.02,0.09699999999999999,0.006,0.019,unm,unm,1.5666756922219927,0.1809685623064717,0.8190314376935286
19.004,15.074000000000002,10.946,12.425999999999998,11.985,0.003,0.005,0.003,0.051,0.022000000000000002,unm,unm,0.30464238388938814,0.42285445984416253,0.5771455401558374
12.66,13.339,15.037,14.857999999999999,15.345,0.033,0.054000000000000006,0.027000000000000003,0.026000000000000002,0.026000000000000002,unm,unm,1.6418550946089576,0.17059717024739648,0.8294028297526036
15.872,10.969000000000001,8.152999999999999,8.454,8.242,0.021,0.022000000000000002,0.022000000000000002,0.026000000000000002,0.015,unm,mod,-0.6082970122458269,0.6343015447909601,0.36569845520903976
13.957,14.815,9.003,11.241,12.198,0.021,0.009000000000000001,0.10300000000000001,0.067,0.062,unm,mod,-0.33046010184187846,0.572758743857736,0.4272412561422641
6.794,6.077000000000001,7.01,9.897,12.588,0.067,0.153,0.034,0.031,0.008,unm,mod,-0.9819059443687044,0.7136303172717957,0.2863696827282044
11.097000000000001,10.717,11.333,14.023,11.62,0.025,0.046,0.040999999999999995,0.024,0.042,unm,unm,0.4311398985512378,0.3929945223822704,0.6070054776177296
11.474,13.345999999999998,13.432,10.456,10.185,0.132,0.026000000000000002,0.008,0.073,0.044000000000000004,unm,unm,1.1172336356995638,0.2530885239535661,0.7469114760464338
10.111,13.963,11.395,9.946,10.582,0.127,0.032,0.034,0.053,0.035,unm,unm,0.45140564769383307,0.3881963566263948,0.6118036433736054
14.205,20.025,16.861,13.57,12.197000000000001,0.013999999999999999,0.006,0.006999999999999999,0.022000000000000002,0.032,unm,unm,2.2380604172982155,0.10440211863738386,0.8955978813626161
7.697,7.2379999999999995,9.468,9.341000000000001,9.607000000000001,0.033,0.01,0.023,0.013999999999999999,0.059000000000000004,unm,mod,-0.17846696831983788,0.537266190679805,0.4627338093201949
10.568,11.190999999999999,9.343,13.167,13.353,0.013999999999999999,0.027000000000000003,0.20800000000000002,0.011000000000000001,0.02,unm,mod,-0.2193253365488479,0.5468858427036629,0.45311415729633703
10.923,13.761,14.505,11.993,8.951,0.057,0.049,0.10800000000000001,0.043,0.086,unm,unm,1.4679618773617742,0.1953182024192823,0.8046817975807176
9.368,9.662,7.818,8.339,12.751,0.17300000000000001,0.11199999999999999,0.153,0.163,0.055999999999999994,unm,mod,-0.717797444504682,0.6569348568366533,0.3430651431633467
13.273,9.052999999999999,11.318,16.279,19.062,0.023,0.048,0.005,0.005,0.006999999999999999,unm,unm,0.426236891002163,0.3941544896217279,0.6058455103782722
16.408,19.706,13.182,8.945,9.282,0.022000000000000002,0.009000000000000001,0.021,0.12300000000000001,0.127,unm,unm,1.0355168938061476,0.2680530954072494,0.7319469045927506
12.415,7.724,9.706,12.126,18.629,0.009000000000000001,0.021,0.011000000000000001,0.038,0.005,unm,mod,-0.10067263761206302,0.5188535043299679,0.48114649567003204
16.82,14.985999999999999,12.298,13.809000000000001,15.597999999999999,0.01,0.011000000000000001,0.091,0.016,0.064,unm,unm,0.7465665085103135,0.32522494085157067,0.6747750591484295
